"","datacollection","condition","htxfair","htxgood","poltclid","gender","yearbirth","countrybir","englishexp","ethnicity","parented","befstudies","citytown","postalcode","honestansw","familyinc","mturkhowm"
"297",4,1,4,5,4,1,1959,187,53,1,5,"538","T or C, NM","87901",1,"4800",""
"298",4,2,3,4,7,1,1985,187,29,1,6,"10","Greensburg","15601",1,"50000",""
"299",4,1,6,2,5,1,1982,187,32,1,5,"2000","turner","97392",1,"50000",""
"300",4,1,7,2,5,1,1955,187,59,1,5,"2500","Muncie, Indiana","47304",1,"26000",""
"301",4,1,4,5,4,1,1985,187,29,1,3,"1000","Austin","78729",1,"15000",""
"302",4,1,4,3,3,2,1954,43,54,3,6,"350","Miami","33165",1,"32000",""
"303",4,1,5,3,2,2,1980,187,34,1,6,"0","Middleburg","32068",1,"95000",""
"304",4,2,3,3,4,1,1986,187,28,1,3,"27","erie","16506",1,"10000",""
"305",4,1,7,1,4,1,1973,187,41,1,5,"200","Washington","61571",1,"45000",""
"306",4,1,4,5,6,2,1980,187,34,1,5,"2500","Rutledge","37861",1,"26000",""
"307",4,1,6,3,2,1,1976,187,36,1,4,"?","York Haven","17370",1,"50000",""
"308",4,2,7,6,1,2,1984,187,30,1,6,"30","Louisville","40206",1,"80000",""
"309",4,2,5,3,2,1,1981,187,33,1,4,"15","Sayvile","11782",1,"20000",""
"310",4,2,4,5,4,2,1957,187,57,1,3,"1000","Hendersonville","28792",1,"17000",""
"311",4,1,3,2,3,2,1977,187,37,1,2,"50","muscatine","52761",1,"90000",""
"312",4,2,4,4,1,2,1994,187,19,4,5,"1000","Aurora","60504",1,"160000",""
"313",4,1,5,2,1,1,1979,187,35,1,6,"150","Fayetteville","72701",1,"39500",""
"314",4,2,1,4,6,2,1974,187,40,1,5,"5000","Paragon","46166",1,"94000",""
"315",4,1,6,5,4,2,1986,31,28,1,5,"600","Eaton","80615",1,"80000",""
"316",4,1,5,2,4,1,1988,187,25,1,3,"35","Baltimore","21237",1,"20000",""
"317",4,2,3,5,4,1,1990,187,23,2,6,"0","camarillo","9012",1,"100000",""
"318",4,2,4,5,5,2,1975,187,39,1,4,"2","Crystal Lake","60014",1,"75000",""
"319",4,1,5,3,6,2,1988,187,26,1,5,"3000","flint","48507",1,"20000",""
"320",4,1,7,5,2,2,1990,187,24,1,4,"0","Vancouver","98484",1,"29000",""
"321",4,2,2,4,4,2,1971,187,43,1,5,"500","marana","85653",1,"85000",""
"322",4,2,5,5,4,1,1981,187,33,1,3,"200","Spartanburg","29302",1,"8000",""
"323",4,1,4,5,1,1,1976,187,38,1,4,"100","Folcroft","19032",1,"35000",""
"324",4,2,4,3,3,1,1987,187,27,1,5,"Over a thousand","Corpus Christi","78412",2,"27000",""
"325",4,1,4,2,4,1,1987,187,26,2,6,"1100","Los Angeles","91101",1,"32000",""
"326",4,2,3,3,6,1,1955,187,59,1,5,"400","Plymouth","2360",NA,"8000",""
"327",4,2,2,2,4,2,1990,187,24,3,5,"3","Weston","33322",1,"200000",""
"328",4,2,6,6,2,1,1985,187,29,1,5,"5","Arcata","95521",1,"50000",""
"329",4,1,4,4,3,2,1973,187,41,1,3,"1360","Mojave","93501",1,"21000",""
"330",4,2,2,4,1,1,1984,187,NA,3,4,"10","Jackson Heights","11372",1,"65000",""
"331",4,2,2,2,4,1,1965,187,49,1,4,"100","san francisco","94116",1,"20000",""
"332",4,2,4,5,3,1,1989,187,25,1,5,"5000","Royal Oak","48083",1,"46000",""
"333",4,2,2,2,4,2,1983,187,31,2,5,"962","Davis","95616",1,"46000",""
"334",4,2,2,1,4,2,1979,187,35,1,4,"30","South charleston","25360",1,"0",""
"335",4,2,4,5,2,1,1969,187,45,1,6,"50","Phoenix","85032",1,"0",""
"336",4,1,6,3,3,2,1983,187,30,1,5,"20","Jackson","95642",1,"30000",""
"337",4,2,4,5,6,1,1984,187,30,1,4,"100000","greenville","19707",1,"50000",""
"338",4,2,4,5,2,2,1989,187,25,1,4,"20","Tyler","75703",1,"54000",""
"339",4,1,6,2,6,2,1970,187,44,1,5,"900","Augusta, GA","30907",1,"40000",""
"340",4,1,4,2,4,1,1954,187,60,1,4,"3000","Orlando","32725",1,"15000",""
"341",4,1,7,1,4,1,1979,142,24,1,3,"2000","kelso","98626",1,"31500",""
"342",4,2,6,4,2,2,1953,187,60,1,5,"1000","Rural Florida","34972",1,"140000",""
"343",4,1,6,2,5,2,1975,187,39,1,6,"10","Midlothian","23112",1,"110000",""
"344",4,1,5,3,1,1,1993,187,21,1,4,"N/A","Crestview, FL","32356",1,"N/A",""
"345",4,1,4,4,1,2,1985,187,29,1,5,"1000","Portland","97233",1,"90000",""
"346",4,2,4,3,2,1,1988,187,26,1,5,"100","Bay City","48706",1,"20000",""
"347",4,2,1,5,2,2,1982,187,32,2,5,"1000","Sterling","20166",1,"90000",""
"348",4,2,5,2,3,1,1967,187,47,1,3,"5000","parsippany","7054",1,"28000",""
"349",4,1,5,2,4,1,1970,187,44,1,4,"250","columbus","43213",1,"65000",""
"350",4,1,4,4,5,2,1987,187,27,1,5,"1500","Berea KY","40403",1,"38000",""
"351",4,1,2,6,1,2,1962,187,52,1,4,"300","Yadkinville, NC","27055",1,"10000",""
"352",4,1,7,4,2,1,1978,187,36,1,5,"9000","Phoenix","85027",1,"41500",""
"353",4,1,7,5,4,2,1982,187,32,4,4,"5","columbia","29206",1,"70000",""
"354",4,2,2,3,2,1,1985,187,29,1,4,"9000","Pottstown","19465",1,"29000",""
"355",4,1,5,4,4,2,1973,187,41,1,5,"400","Anderson","46012",1,"50000",""
"356",4,1,5,5,3,1,1980,187,34,1,5,"80","TELL CITY","47586",1,"35000",""
"357",4,1,4,3,4,1,1976,187,37,4,5,"250","hanahan","29410",1,"49500",""
"358",4,1,5,5,3,1,1968,187,46,4,5,"100","annapolis","21401",1,"48000",""
"359",4,1,6,2,5,1,1985,187,29,1,5,"70","Carrollton","75007",1,"90000",""
"360",4,2,3,2,4,1,1986,36,20,2,5,"150","Los Angeles","90034",1,"65000",""
"361",4,2,1,3,3,2,1985,187,29,1,5,"11","New Orleans","70115",1,"38000",""
"362",4,1,3,6,3,1,1981,187,33,1,5,"1000","phoenix","85030",1,"55000",""
"363",4,1,4,5,3,2,1981,187,33,1,5,"25","Gainesville","32601",1,"36000",""
"364",4,2,3,4,4,1,1986,187,28,1,5,"100","hayward, ca","94544",1,"40000",""
"365",4,2,4,4,5,2,1979,187,35,2,6,"1100","modesto, ca","95635",1,"75000",""
"366",4,1,6,3,4,2,1986,187,28,4,4,"0","san diego","91911",1,"$45000",""
"367",4,2,2,4,4,2,1961,187,53,1,3,"2550","Odin","62870",1,"23000",""
"368",4,2,5,6,4,2,1979,187,35,1,4,"300","Las Vegas","89117",1,"49000",""
"369",4,1,3,6,3,1,1994,187,20,1,3,"5","Altamonte Springs","32714",1,"35000",""
"370",4,1,5,1,4,1,1983,187,31,1,3,"850","San Diego","92117",1,"35000",""
"371",4,2,4,5,2,2,1957,187,57,4,4,"1000","Jonesboro","30238",1,"44000",""
"372",4,2,1,1,4,1,1984,187,30,NA,NA,"no","muskegon","49442",1,"30000",""
"373",4,2,7,4,1,1,1988,187,26,1,5,"20","Bellingham","98229",1,"30000",""
"374",4,2,5,3,4,1,1956,187,56,1,5,"2000","frederick md","21703",1,"100000",""
"375",4,2,7,7,1,2,1991,187,23,4,4,"62","Lemoore","93245",1,"45000",""
"376",4,2,4,4,2,2,1990,187,24,2,4,"2500","Kailua","96734",1,"150000",""
"377",4,1,3,5,4,1,1978,136,25,2,4,"200","Las Vegas","89142",1,"40000",""
"378",4,1,5,3,3,2,1959,187,55,1,3,"500","Wofford Heights","93285",1,"29000",""
"379",4,2,2,2,3,1,1977,187,37,1,5,"5000","Oceanside","92056",1,"120000",""
"380",4,2,4,7,1,1,1979,187,32,3,5,"4400","San Jose","95136",1,"195000",""
"381",4,1,4,3,3,2,1963,187,51,4,4,"2000","Roselle","NJ",1,"60000",""
"382",4,1,6,7,1,2,1987,187,27,4,4,"1500","philadelphia","19144",1,"28000",""
"383",4,2,5,4,4,2,1996,187,2,1,4,"20000","Sacramento","95815",1,"25000",""
"384",4,2,3,4,2,1,1980,187,34,1,5,"30","Los Angeles","90027",1,"67500",""
"385",4,1,4,3,2,2,1991,143,19,1,5,"1400","Pittsburgh","15241",1,"98000",""
"386",4,2,2,4,4,2,1958,187,56,1,3,"3800","Greensboro","27406",1,"20000",""
"387",4,1,3,5,1,1,1990,187,24,1,5,"120","Martinsville","24112",1,"35000",""
"388",4,1,5,6,4,1,1984,187,30,1,5,"10","Maple Shade","8065",1,"50000",""
"389",4,2,1,5,4,2,1984,187,30,1,3,"7550","washington","63090",1,"50000",""
"390",4,2,3,3,4,1,1978,187,36,2,5,"500","Portland","97223",1,"7000",""
"391",4,2,4,4,3,1,1990,187,23,1,4,"30","Oroville, CA","95966",1,"14000",""
"392",4,1,6,5,3,2,1991,187,23,1,5,"600","Baltimore","21218",1,"35000",""
"393",4,2,2,2,2,1,1965,187,49,1,6,"1600","Castle Shannon","15234",1,"27000",""
"394",4,1,6,5,4,2,1979,187,35,4,5,"10","Hollywood","33020",1,"25000",""
"395",4,1,5,3,4,2,1946,187,68,1,6,"10000","Miami","33186",1,"79000",""
"396",4,2,1,4,2,1,1989,140,25,2,6,"10","Norman","73069",1,"12500",""
"397",4,2,6,2,3,1,1989,187,25,1,1,"100","Gaiensville","32601",1,"15000",""
"398",4,1,7,1,7,1,1978,187,36,1,6,"2000","Columbia","65202",1,"52000",""
"399",4,2,3,1,7,2,1965,187,49,1,4,"515","SAINT PETERSBURG","33710",1,"95000",""
"400",4,1,6,4,2,2,1987,187,27,1,3,"1000","Trenton","30752",1,"23000",""
"401",4,2,2,4,2,2,1959,187,55,1,5,"1","Baton Rouge","70815",1,"36000",""
"402",4,2,3,3,3,1,1988,187,26,3,5,"502","Arcadia","34266",1,"15000",""
"403",4,1,3,3,1,1,1985,187,29,1,4,"100+","Wallingford","6492",1,"26500",""
"404",4,1,6,2,7,2,1991,187,23,1,4,"5","FRESNO","93720",1,"20000",""
"405",4,2,1,1,4,2,1961,77,51,1,3,"2000","warwick","2886",1,"24000",""
"406",4,1,5,6,4,1,1988,187,25,3,4,"5","Dallas","75211",1,"80000",""
"407",4,2,4,4,3,1,1987,187,27,1,4,"500","Canton","44709",1,"30000",""
"408",4,1,7,1,4,1,1990,187,23,1,5,"2421"," nj","7430",1,"375000",""
"409",4,2,4,4,2,2,1987,187,27,1,5,"102","Buffalo","14221",1,"15000",""
"410",4,1,1,2,2,1,1989,187,25,1,4,"40574","Gaithersburg","20878",1,"45000",""
"411",4,1,3,5,3,1,1984,187,29,1,5,"500","Grand Rapids, MI","49503",1,"50000",""
"412",4,2,1,1,4,2,1963,187,51,1,4,"200","Woodstock","30189",1,"100000",""
"413",4,1,6,3,4,2,1978,187,36,1,3,"250","Petersburg","37144",1,"59000",""
"414",4,1,7,3,1,2,1990,187,24,2,4,"20","Sacramento","95831",1,"45000",""
"415",4,1,6,2,4,2,1991,187,23,1,4,"4","Mouny dora","32757",1,"25000",""
"416",4,2,3,2,2,1,1966,187,48,1,5,"6500","Walnut Creek, California","94598",1,"225000",""
"417",4,2,4,4,4,1,1986,187,28,1,4,"3000","silver spring","20906",1,"12000",""
"418",4,1,5,3,4,1,1987,187,27,1,3,"1000","Lombard","60148",1,"75000",""
"419",4,1,3,4,5,1,1969,78,37,2,5,"50","Salem, Oregon","97306",1,"63500",""
"420",4,2,5,5,3,1,1985,187,29,1,5,"1500","Van Buren","72908",1,"70000",""
"421",4,1,4,4,2,2,1985,187,27,1,4,"1000","Vancouver, WA","98662",1,"27000",""
"422",4,2,2,3,3,1,1992,187,22,1,4,"100","Draper","84020",1,"10000",""
"423",4,1,5,6,2,1,1986,187,28,4,5,"2000","los angeles","91405",1,"20000",""
"424",4,2,4,3,5,2,1963,187,51,1,5,"22","Alexandria","22308",1,"180000",""
"425",4,1,6,2,5,2,1985,187,29,1,4,"1","portland","97222",1,"20000",""
"426",4,1,4,4,4,2,1973,187,40,1,4,"50","Shamokin","17872",1,"48000",""
"427",4,1,5,4,3,1,1979,187,35,1,5,"700","Bridgewater","22812",1,"40000",""
"428",4,1,5,5,4,2,1971,187,43,1,3,"20","CHARLESTOWN","2813",1,"30000",""
"429",4,2,1,1,6,1,1966,187,48,1,5,"7500","Orrville","44667",1,"18500",""
"430",4,2,2,5,4,2,1983,187,31,1,4,"638","Rogersville","65742",1,"35000",""
"431",4,1,7,2,4,1,1986,187,1986,1,3,"5000","Kittanning","16201",1,"",""
"432",4,2,3,3,4,1,1983,187,31,1,4,"4","Covina","91724",1,"60000",""
"433",4,2,1,4,5,2,1978,187,36,1,3,"50000","Hudson, Florida","34667",1,"30000",""
"434",4,2,3,4,2,2,1959,187,55,1,5,"1000","washington dc","20456",1,"15000",""
"435",4,2,5,5,5,1,1990,187,24,1,5,"8000","Chicago","60640",1,"50000",""
"436",4,2,4,4,3,1,1989,187,25,1,4,"1000","Brewer","4402",1,"18000",""
"437",4,2,5,5,4,1,1979,187,35,4,5,"600","Los Angeles","90064",2,"5500",""
"438",4,2,5,5,3,1,1986,187,28,1,5,"200","Scarsdale","10583",1,"100000",""
"439",4,2,5,5,4,2,1981,187,33,3,5,"650","Meriden","6451",1,"50000",""
"440",4,2,2,1,4,1,1988,183,17,1,5,"3","overland park","66204",1,"20000",""
"441",4,2,5,5,2,1,1982,187,32,1,4,"20","Vandalia, OH","45377",1,"35000",""
"442",4,1,6,6,2,1,1975,187,38,1,4,"2200","Rochester","55901",1,"25000",""
"443",4,2,1,1,7,2,1966,187,48,1,6,"100","Rochester","14610",1,"167000",""
"444",4,1,7,1,4,2,1982,187,32,3,5,"5","Houston","77015",1,"721",""
"445",4,2,4,4,4,2,1976,187,38,4,4,"25","Linden","7036",1,"100000",""
"446",4,2,4,3,3,1,1991,187,23,2,6,"40","Morris Plains","7950",1,"51000",""
"447",4,2,4,3,4,2,1988,187,26,1,5,"4000","dearborn heights, mi","48127",1,"35000",""
"448",4,2,1,1,7,2,1972,143,28,1,5,"500","Seneca","61360",1,"65000",""
"449",4,1,5,3,2,2,1976,187,37,1,4,"50","Howell","7731",1,"40000",""
"450",4,2,3,3,4,1,1991,187,23,1,4,"5300","la crosse","54601",1,"24000",""
"451",4,1,5,3,4,1,1972,187,41,2,5,"108","Des Plaines","60016",1,"20000",""
"452",4,1,1,4,3,2,1994,187,15,3,3,"4","Las Vegas","89110",1,"20000",""
"453",4,2,4,5,1,2,1973,187,41,1,3,"100","Carthage","28327",1,"40000",""
"454",4,2,4,5,2,2,1986,187,28,1,4,"not sure","Beaverton","97003",1,"50000",""
"455",4,2,5,5,2,1,1989,187,25,1,5,"200","denver","80123",1,"50000",""
"456",4,1,5,3,3,2,1988,187,26,1,4,"100","pittsburgh","15132",1,"10000",""
"457",4,1,5,3,5,1,1988,187,25,1,4,"Unsure","Redwood City","94063",1,"150000",""
"458",4,2,4,5,4,1,1983,187,31,1,4,"400","Winchester","92596",1,"5000",""
"459",4,1,7,4,1,2,1976,187,37,1,4,"2000","orlando","32810",1,"70000",""
"460",4,2,7,7,1,1,1983,142,19,1,5,"0","North Highlands","95660",1,"35000",""
"461",4,2,2,2,4,1,1987,187,27,1,4,"100","Rockford","61103",1,"25000",""
"462",4,1,7,2,4,2,1970,187,38,3,5,"15","Oklahoma City","27410",1,"70000",""
"463",4,2,3,3,4,1,1979,187,35,1,4,"50","Sacramento","95677",1,"5000",""
"464",4,1,4,4,2,1,1990,187,24,1,4,"10","Thornton","80233",1,"100000",""
"465",4,1,5,6,5,2,1984,187,30,1,4,"3","Staten Island, New York","10309",1,"125000",""
"466",4,2,4,2,7,2,1961,187,53,1,4,"20","Chesapeake","23323",1,"35000",""
"467",4,2,2,4,4,2,1993,187,21,4,4,"2000","Hoover, AL","35226",1,"45000",""
"468",4,1,5,2,4,1,1971,187,43,6,4,"40000","Chenango Forks","13746",1,"70000",""
"469",4,2,4,5,4,2,1991,187,23,4,3,"20","johnston","29832",1,"10000",""
"470",4,2,1,1,4,1,1966,187,48,1,6,"1500","new llano","71461",1,"47000",""
"471",4,1,4,4,3,2,1992,187,22,1,4,"0","Monticello","71655",1,"35000",""
"472",4,2,5,3,2,2,1979,187,35,1,5,"350","Harrisonburg","22802",1,"45000",""
"473",4,1,4,5,3,1,1992,187,22,3,4,"500","Westminster","80003",1,"55000",""
"474",4,2,5,4,5,2,1989,187,25,1,5,"10","Richmond","23238",1,"30000",""
"475",4,1,7,1,4,2,1959,187,55,1,4,"900","Vista","92084",1,"32000",""
"476",4,2,2,6,7,1,1986,187,28,1,6,"500","Riverview","33578",1,"70000",""
"477",4,1,5,3,4,1,1988,36,10,2,4,"515","NY,NY","10009",1,"60000",""
"478",4,2,2,2,3,2,1959,187,52,3,5,"100","alexandria","22308",1,"110000",""
"479",4,2,3,2,3,2,1960,187,54,1,3,"50","Richmond","23236",1,"130000",""
"480",4,1,5,4,2,2,1988,187,26,1,5,"100","florence, wi","54121",1,"45000",""
"481",4,2,4,5,1,2,1979,187,35,1,4,"10","Orlando, FL","32707",1,"25000",""
"482",4,1,5,3,4,1,1993,187,21,1,4,"520","Fort Wayne","46804",1,"15000",""
"483",4,1,7,4,2,2,1985,187,29,1,4,"2","Michigan","49770",1,"55000",""
"484",4,1,7,1,2,2,1950,187,64,4,4,"1000","Philadelphia","19149",1,"35000",""
"485",4,2,2,3,NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",""
"486",4,1,4,4,1,2,1988,187,26,1,4,"10","Columbia","65203",NA,"50000",""
"487",4,2,4,4,4,1,1987,187,27,3,2,"250","Long Beach","90220",1,"25000",""
"488",4,1,6,3,6,2,1986,187,28,1,4,"272","West Columbia","29170",1,"30000",""
"489",4,1,5,3,4,1,1993,187,21,1,4,"200","Eau Claire","54701",1,"50000",""
"490",4,2,2,4,4,2,1964,78,12,2,3,"1687","Nowalk","90650",1,"65000",""
"491",4,1,4,5,2,1,1986,187,28,4,4,"3000","richmond","23224",1,"30000",""
"492",4,1,5,3,2,2,1982,187,32,1,4,"150","Falconer","14733",NA,"50000",""
"493",4,1,5,1,3,1,1979,187,35,1,5,"100","Bowling Green","42101",1,"60000",""
"494",4,1,6,2,4,2,1983,187,31,1,5,"10","san francisco","94102",1,"90000",""
"495",4,1,6,4,4,1,1988,187,26,3,4,"500","Phoenix, az","85035",1,"61000",""
"496",4,2,3,5,3,2,1991,187,23,2,5,"900","memphis","38103",1,"60000",""
"497",4,1,4,5,4,1,1995,187,19,4,4,"100","Miami","33174",1,"23000",""
"498",4,2,3,6,2,2,1994,187,20,4,4,"20","Houston","77004",1,"35000",""
"499",4,1,4,5,4,1,1974,187,40,4,5,"15","Chicago","60644",1,"85000",""
"500",4,1,7,1,1,2,1993,187,21,1,4,"100","Columbus","43021",1,"0",""
"501",4,1,5,3,4,1,1990,187,24,1,4,"600","Florence","97439",1,"45000",""
"502",4,1,4,4,2,1,1987,187,27,1,5,"300","Bridgeport","6604",1,"6000",""
"503",4,2,3,5,2,2,1980,187,34,1,3,"0","Homosassa","34446",1,"",""
"504",4,1,6,2,4,2,1983,187,30,1,3,"1","Mobile","36608",1,"30000",""
"505",4,1,5,3,3,1,1989,187,25,3,5,"Not sure.","Lowell","1851",1,"70000",""
"506",4,1,5,3,5,2,1963,187,51,1,3,"25","Corcoran","93212",1,"16000",""
"507",4,1,7,1,4,2,1992,187,22,3,3,"250","florida","32835",1,"45000",""
"508",4,2,1,1,1,2,1953,187,60,1,5,"1400","Daytona Beach","32118",1,"52000",""
"509",4,1,4,5,5,2,1953,187,61,1,4,"400","Kansas City, MO","64138",1,"17000",""
"510",4,1,3,5,4,1,1989,187,25,1,4,"250","Merced","95348",1,"25000",""
"511",4,1,7,1,4,1,1982,187,32,1,6,"200","Pittsburgh","15668",1,"107000",""
"512",4,1,6,4,6,2,1979,187,35,1,4,"20","Mansfield","`44906",1,"10000",""
"513",4,1,5,4,4,1,1982,187,32,1,4,"2500","Suffern","10901",1,"52000",""
"514",4,2,1,1,4,1,1989,187,25,1,5,"20","Tiffin","44883",1,"45000",""
"515",4,1,4,5,2,1,1979,187,35,1,3,"200+","Flushing","48433",1,"15000",""
"516",4,1,5,5,4,2,1984,187,30,1,5,"500","Chesapeake","23324",1,"30000",""
"517",4,2,2,2,4,2,1979,187,34,1,5,"15","Baldwinsville","13027",1,"45000",""
"518",4,2,2,3,1,1,1988,187,26,1,4,"1000","Lake Mary","32746",1,"20000",""
"519",4,2,3,6,2,2,1978,187,36,1,5,"20000","Baltimore","21234",1,"75000",""
"520",4,2,1,3,4,2,1992,187,22,4,4,"700","Orlando","32708",1,"25000",""
"521",4,1,4,4,6,1,1987,187,26,1,6,"100+","Parlin","8859",1,"74000",""
"522",4,2,2,3,1,2,1989,187,25,1,6,"10","Bethlehem","6751",1,"50000",""
"523",4,1,6,4,4,1,1984,187,15,3,5,"5","Miami","33444",1,"30000",""
"524",4,2,5,6,5,2,1965,187,49,1,5,"100","frederick md","21793",1,"50000",""
"525",4,1,5,4,5,1,1988,187,26,1,5,"15","Fayetteville","30214",1,"22250",""
"526",4,2,3,1,4,2,1972,187,42,1,5,"5","Hanover Park","60133",1,"95000",""
"527",4,2,5,5,4,1,1973,187,41,2,5,"0","New York","11360",1,"80000",""
"528",4,2,5,6,4,1,1970,187,44,1,6,"4001","Euless TX","76039",1,"110000",""
"529",4,2,4,4,2,1,1979,187,NA,3,3,"5000","new york","10023",1,"32000",""
"530",4,2,2,2,2,1,1966,187,48,3,5,"5","Pasadena","91105",1,"15000",""
"531",4,1,4,5,3,1,1989,187,25,1,3,"4000","Las Vegas","89032",1,"49000",""
"532",4,2,5,3,3,1,1986,187,28,1,3,"100","waco","76705",1,"70000",""
"533",4,2,4,5,4,1,1991,187,23,1,4,"2","mansfield, PA","16933",1,"50000",""
"534",4,2,2,2,2,2,1991,187,23,3,3,"1000+","Irving","75060",1,"15000",""
"535",4,1,3,6,1,2,1981,187,32,2,5,"500","Joliet, IL","60435",1,"142500",""
"536",4,1,5,4,2,2,1989,186,25,3,5,"2000","Chicago","60637",2,"120000",""
"537",4,2,3,4,2,1,1984,187,30,1,5,"150","Sterling Heights","48313",1,"20000",""
"538",4,1,5,3,5,1,1994,187,20,1,4,">100","Gig Harbor","98349",1,"49000",""
"539",4,1,5,4,4,2,1984,187,30,1,4,"1","Belton","64012",1,"19500",""
"540",4,1,3,4,5,2,1972,187,42,1,6,"15","chicago","60611",1,"100000",""
"541",4,1,4,3,4,1,1988,187,26,1,5,"1800","Saugus","91350",1,"80000",""
"542",4,1,5,4,1,2,1983,187,31,4,4,"100","Manchester","6040",1,"45000",""
"543",4,2,3,4,4,1,1987,187,27,1,5,"800","Nashville","37221",1,"37000",""
"544",4,2,2,3,3,2,1991,187,23,1,4,"500","Marble Falls, TX","78654",1,"30000",""
"545",4,2,2,4,1,1,1990,187,22,3,5,"0","Walden","12586",1,"30000",""
"546",4,2,5,5,4,1,1973,187,40,1,4,"300","San Diego","92107",1,"45000",""
"547",4,2,3,5,6,1,1974,187,40,1,3,"501","Fayetteville","72704",1,"28000",""
"548",4,1,4,6,4,2,1992,187,22,4,5,"500","Marietta","30060",2,"10000",""
"549",4,2,4,4,4,1,1992,191,11,3,4,"300+","Ocala","34474",1,"12000",""
"550",4,2,1,3,3,2,1959,187,55,1,3,"2000","Belton","76513",1,"30000",""
"551",4,1,6,4,3,1,1991,187,22,3,1,"100","los angeles","90201",1,"20000",""
"552",4,2,6,6,1,1,1988,187,25,2,5,"100","Gainesville","32607",1,"30000",""
"553",4,1,4,3,5,1,1989,187,25,1,6,"1000","Bloomfield","7003",1,"50000",""
"554",4,1,6,1,5,2,1964,187,50,1,5,"400","Parkland, FL","33067",1,"65000",""
"555",4,1,5,3,2,1,1983,187,31,1,3,"5000","Franklinton","27525",1,"25000",""
"556",4,1,4,4,4,1,1990,187,24,1,5,"150","Acton, MA","1720",1,"90000",""
"557",4,1,7,1,6,2,1982,187,32,1,5,"5600","Comstock Park","49321",1,"83000",""
"558",4,2,3,3,1,1,1989,187,23,5,3,"50","philadelphia","19111",1,"20000",""
"559",4,2,4,3,4,2,1982,187,32,1,4,"300","Wilmington","28409",1,"56000",""
"560",4,1,6,2,4,1,1973,187,41,1,5,"100","lecanto","34461",1,"25000",""
"561",4,1,7,1,4,2,1959,187,55,1,3,"3000","Richmond","4357",1,"36000",""
"562",4,1,5,3,3,1,1991,187,23,1,5,"400","Gaylordsville","6755",1,"110000",""
"563",4,1,4,5,4,1,1992,187,22,4,3,"10","Beech Island","29842",NA,"40000",""
"564",4,2,5,4,4,1,1975,187,39,1,5,"100","Grand Rapids","49506",1,"85000",""
"565",4,2,4,4,2,1,1970,187,47,1,4,"2000","rainier","97048",1,"7500",""
"566",4,1,4,4,1,2,1992,187,22,1,4,"0","Oak Harbor","98277",1,"18000",""
"567",4,1,7,4,2,2,1972,187,42,1,6,"0","Brooklyn","11220",1,"24000",""
"568",4,2,5,3,4,2,1985,187,29,1,6,"200","napa","94558",1,"50000",""
"569",4,2,6,6,1,1,1987,187,27,1,4,"N/A","Hollywood","33024",1,"N/A",""
"570",4,2,5,5,4,2,1978,187,36,1,4,"6","Pueblo","81008",1,"4000",""
"571",4,1,5,3,4,2,1989,187,25,1,5,"1500","somerville","2143",1,"30000",""
"572",4,1,5,3,4,1,1987,187,27,1,5,"500","Ocklawaha, FL","32179",1,"50000",""
"573",4,2,2,5,6,2,1963,187,51,1,4,"85","Seattle","98126",1,"51000",""
"574",4,1,4,4,4,1,1982,187,32,1,3,"2500","Saint Augustine","32084",1,"22000",""
"575",4,2,6,7,4,1,1993,187,21,1,4,"15","southwick","1077",1,"$30000",""
"576",4,1,2,6,1,2,1984,187,30,1,5,"1000","madison","53704",1,"75000",""
"577",4,1,5,3,3,1,1986,187,NA,1,6,"5200","Atlanta","30308",1,"75000",""
"578",4,2,2,6,4,2,1987,187,27,1,4,"100","Union","63084",1,"80000",""
"579",4,1,5,5,3,1,1990,187,24,1,5,"30","fredericksburg","22405",1,"174000",""
"580",4,1,5,5,2,2,1962,187,52,1,5,"100","Portland","97214",1,"18000",""
"581",4,2,4,7,2,1,1980,187,34,4,6,"1000","Renton","98057",1,"90000",""
"582",4,1,3,4,4,1,1993,187,21,1,4,"250","Cameron Park","95682",1,"55000",""
"583",4,1,3,5,2,1,1984,187,30,1,3,"25","","",1,"40000",""
"584",4,2,1,5,1,2,1965,187,49,4,4,"80","Raeford","28376",2,"67000",""
"585",4,2,4,5,3,2,1992,187,22,1,4,"5000","Brown city","48416",1,"15000",""
"586",4,1,6,2,4,2,1992,187,20,6,3,"30","livonia","48152",1,"19000",""
"587",4,2,4,3,2,2,1985,187,29,3,3,"15","Austin","78745",1,"45000",""
"588",4,1,5,4,4,2,1977,187,37,1,4,"15","Hanover","17331",1,"75000",""
"589",4,1,4,3,2,2,1965,187,49,1,4,"Many","Las Cruces","88007",1,"65000",""
"590",4,1,2,2,2,1,1984,187,30,3,5,"150","Scranton","18447",1,"40000",""
"591",4,1,5,6,3,2,1984,187,30,1,5,"12","Kenosha","53140",1,"20000",""
"592",4,2,3,3,3,2,1985,187,29,1,5,"73","land o lakes, florida","34638",1,"79000",""
"593",4,1,4,5,2,1,1982,187,32,1,6,"3000","Tallahassee","32301",1,"70000",""
"594",4,2,3,4,4,2,1988,187,26,4,4,"1200","fayetteville","28311",1,"32000",""
"595",4,1,4,3,3,2,1978,187,36,1,5,"23","chicago","60611",1,"$20,000",""
"596",4,1,4,4,2,2,1975,187,39,1,6,"22","denville","7834",1,"70000",""
"597",4,2,3,3,4,1,1978,187,36,1,5,"500","Houston","77345",1,"95000",""
